origin,airline,weekday,duration(min),dep_minutes,route_weekday,pred_price
IST,LH,Saturday,380,1140.0,IST_Saturday,203.65955
IST,LH,Saturday,465,390.0,IST_Saturday,201.39163
IST,VF,Sunday,1060,1250.0,IST_Sunday,117.321014
IST,VF,Sunday,1225,1085.0,IST_Sunday,118.62017
IST,IB,Sunday,220,1160.0,IST_Sunday,149.29016
IST,VY,Sunday,220,1160.0,IST_Sunday,153.41061
IST,LO,Sunday,715,470.0,IST_Sunday,171.17644
IST,JU,Sunday,1105,1000.0,IST_Sunday,185.3843
IST,A3,Sunday,455,695.0,IST_Sunday,167.59158
IST,JU,Sunday,305,1000.0,IST_Sunday,180.73271
IST,UX,Sunday,1060,1035.0,IST_Sunday,184.27171
IST,PC,Sunday,220,605.0,IST_Sunday,138.41096
IST,UX,Sunday,1520,1035.0,IST_Sunday,187.17418
IST,AF,Sunday,430,1075.0,IST_Sunday,176.39142
IST,AF,Sunday,1110,1075.0,IST_Sunday,174.51378
IST,A3,Sunday,865,1320.0,IST_Sunday,168.6673
IST,LH,Sunday,380,1140.0,IST_Sunday,204.29506
IST,5F,Monday,1670,640.0,IST_Monday,121.60597
IST,VF,Monday,495,375.0,IST_Monday,118.43048
IST,PC,Monday,220,785.0,IST_Monday,126.54156
IST,PC,Monday,220,605.0,IST_Monday,129.20044
IST,IB,Monday,220,1160.0,IST_Monday,146.82886
IST,VY,Monday,220,1160.0,IST_Monday,150.94931
IST,LO,Monday,715,470.0,IST_Monday,166.87892
IST,JU,Monday,305,1000.0,IST_Monday,171.00061
IST,JU,Monday,335,330.0,IST_Monday,168.1844
IST,A3,Monday,455,695.0,IST_Monday,165.2511
IST,UX,Monday,1060,1035.0,IST_Monday,181.74075
IST,A3,Monday,865,1320.0,IST_Monday,165.70656
IST,AF,Monday,430,1075.0,IST_Monday,171.4655
IST,AF,Monday,1110,1075.0,IST_Monday,169.56535
IST,LH,Monday,380,1140.0,IST_Monday,201.7895
IST,VF,Tuesday,1020,1290.0,IST_Tuesday,116.80737
IST,VF,Tuesday,1240,1070.0,IST_Tuesday,118.38971
IST,PC,Tuesday,220,605.0,IST_Tuesday,130.03328
IST,IB,Tuesday,220,1160.0,IST_Tuesday,148.60164
IST,VY,Tuesday,220,1160.0,IST_Tuesday,152.72209
IST,A3,Tuesday,455,695.0,IST_Tuesday,166.20483
IST,A3,Tuesday,865,1320.0,IST_Tuesday,166.38358
IST,AF,Tuesday,430,1075.0,IST_Tuesday,174.27426
IST,AF,Tuesday,1110,1075.0,IST_Tuesday,172.07603
IST,TK,Tuesday,230,1320.0,IST_Tuesday,201.84296
IST,AF,Tuesday,500,290.0,IST_Tuesday,182.64655
IST,AF,Tuesday,670,290.0,IST_Tuesday,184.05933
IST,LH,Tuesday,380,1140.0,IST_Tuesday,202.06808
IST,LH,Tuesday,450,390.0,IST_Tuesday,199.53484
IST,LH,Tuesday,510,390.0,IST_Tuesday,200.02118
IST,VF,Wednesday,520,350.0,IST_Wednesday,118.985596
IST,VF,Wednesday,690,180.0,IST_Wednesday,116.19409
IST,PC,Wednesday,220,605.0,IST_Wednesday,129.79306
IST,PC,Wednesday,220,785.0,IST_Wednesday,128.16222
IST,RJ,Wednesday,1145,1330.0,IST_Wednesday,154.47191
IST,AF,Wednesday,500,290.0,IST_Wednesday,178.7695
IST,AF,Wednesday,670,290.0,IST_Wednesday,178.7974
IST,IB,Wednesday,220,1160.0,IST_Wednesday,147.08133
IST,VY,Wednesday,220,1160.0,IST_Wednesday,151.20178
IST,LO,Wednesday,715,470.0,IST_Wednesday,167.26817
IST,A3,Wednesday,455,695.0,IST_Wednesday,165.98616
IST,A3,Wednesday,865,1320.0,IST_Wednesday,166.38881
IST,AF,Wednesday,430,1075.0,IST_Wednesday,173.11778
IST,AF,Wednesday,1110,1075.0,IST_Wednesday,171.24014
IST,UX,Wednesday,1520,1035.0,IST_Wednesday,185.23221
IST,5F,Thursday,1510,1100.0,IST_Thursday,131.09984
IST,VF,Thursday,1035,1275.0,IST_Thursday,117.21997
IST,VF,Thursday,1275,1035.0,IST_Thursday,118.61809
IST,PC,Thursday,220,605.0,IST_Thursday,129.77715
IST,AF,Thursday,500,290.0,IST_Thursday,176.24117
IST,AF,Thursday,670,290.0,IST_Thursday,176.54797
IST,IB,Thursday,220,1160.0,IST_Thursday,147.06541
IST,VY,Thursday,220,1160.0,IST_Thursday,151.18587
IST,LO,Thursday,1515,1110.0,IST_Thursday,163.88145
IST,JU,Thursday,1690,1055.0,IST_Thursday,173.41074
IST,A3,Thursday,455,695.0,IST_Thursday,165.97025
IST,A3,Thursday,865,1320.0,IST_Thursday,166.3729
IST,AF,Thursday,430,1075.0,IST_Thursday,171.8228
IST,AF,Thursday,1110,1075.0,IST_Thursday,168.85092
IST,UX,Thursday,1520,1035.0,IST_Thursday,184.56888
IST,PC,Friday,220,785.0,IST_Friday,126.69635
IST,5F,Friday,530,640.0,IST_Friday,138.00186
IST,VF,Friday,520,350.0,IST_Friday,118.62236
IST,VF,Friday,810,60.0,IST_Friday,114.04424
IST,PC,Friday,220,605.0,IST_Friday,129.83488
IST,AF,Friday,670,290.0,IST_Friday,167.83487
IST,IB,Friday,220,1160.0,IST_Friday,147.21886
IST,VY,Friday,220,1160.0,IST_Friday,151.33931
IST,LO,Friday,715,470.0,IST_Friday,166.51202
IST,JU,Friday,305,1000.0,IST_Friday,173.1777
IST,JU,Friday,345,320.0,IST_Friday,174.57669
IST,A3,Friday,355,390.0,IST_Friday,163.38242
IST,A3,Friday,865,1320.0,IST_Friday,166.52634
IST,AF,Friday,500,290.0,IST_Friday,167.43318
IST,AF,Friday,430,1075.0,IST_Friday,174.81088
IST,VF,Saturday,540,330.0,IST_Saturday,118.81156
IST,PC,Saturday,220,605.0,IST_Saturday,134.67401
IST,RJ,Saturday,1145,1330.0,IST_Saturday,152.8146
IST,AF,Saturday,500,290.0,IST_Saturday,175.614
IST,AF,Saturday,670,290.0,IST_Saturday,176.25049
IST,IB,Saturday,220,1160.0,IST_Saturday,149.23541
IST,VY,Saturday,220,1160.0,IST_Saturday,153.35587
IST,LO,Saturday,1515,1110.0,IST_Saturday,166.06332
IST,JU,Saturday,335,330.0,IST_Saturday,170.28687
IST,JU,Saturday,1690,1055.0,IST_Saturday,172.11261
IST,A3,Saturday,355,390.0,IST_Saturday,166.96494
IST,A3,Saturday,455,695.0,IST_Saturday,169.75249
IST,A3,Saturday,865,1320.0,IST_Saturday,166.75735
IST,AF,Saturday,1110,1075.0,IST_Saturday,172.55148
IST,AF,Saturday,1220,1075.0,IST_Saturday,172.42926
IST,VF,Sunday,1060,1250.0,IST_Sunday,117.321014
IST,VF,Sunday,1225,1085.0,IST_Sunday,118.62017
IST,PC,Sunday,220,605.0,IST_Sunday,138.41096
IST,AF,Sunday,500,290.0,IST_Sunday,180.39154
IST,AF,Sunday,670,290.0,IST_Sunday,180.41943
IST,IB,Sunday,220,1160.0,IST_Sunday,149.29016
IST,VY,Sunday,220,1160.0,IST_Sunday,153.41061
IST,LO,Sunday,715,470.0,IST_Sunday,171.17644
IST,A3,Sunday,355,390.0,IST_Sunday,165.16064
IST,A3,Sunday,455,695.0,IST_Sunday,167.59158
IST,A3,Sunday,865,1320.0,IST_Sunday,168.6673
IST,JU,Sunday,305,1000.0,IST_Sunday,180.73271
IST,JU,Sunday,1105,1000.0,IST_Sunday,185.3843
IST,AF,Sunday,430,1075.0,IST_Sunday,176.39142
IST,AF,Sunday,1110,1075.0,IST_Sunday,174.51378
IST,PC,Monday,220,785.0,IST_Monday,126.54156
IST,5F,Monday,1670,640.0,IST_Monday,121.60597
IST,VF,Monday,495,375.0,IST_Monday,118.43048
IST,PC,Monday,220,605.0,IST_Monday,129.20044
IST,AF,Monday,500,290.0,IST_Monday,174.82841
IST,AF,Monday,670,290.0,IST_Monday,174.01085
IST,IB,Monday,220,1160.0,IST_Monday,146.82886
IST,VY,Monday,220,1160.0,IST_Monday,150.94931
IST,LO,Monday,715,470.0,IST_Monday,166.87892
IST,JU,Monday,305,1000.0,IST_Monday,171.00061
IST,JU,Monday,335,330.0,IST_Monday,168.1844
IST,A3,Monday,455,695.0,IST_Monday,165.2511
IST,A3,Monday,865,1320.0,IST_Monday,165.70656
IST,AF,Monday,430,1075.0,IST_Monday,171.4655
IST,AF,Monday,1110,1075.0,IST_Monday,169.56535
IST,PC,Tuesday,220,605.0,IST_Tuesday,130.03328
IST,VF,Tuesday,1020,1290.0,IST_Tuesday,116.80737
IST,VF,Tuesday,1240,1070.0,IST_Tuesday,118.38971
IST,AF,Tuesday,500,290.0,IST_Tuesday,182.64655
IST,AF,Tuesday,670,290.0,IST_Tuesday,184.05933
IST,IB,Tuesday,220,1160.0,IST_Tuesday,148.60164
IST,VY,Tuesday,220,1160.0,IST_Tuesday,152.72209
IST,LO,Tuesday,1515,1110.0,IST_Tuesday,164.56773
IST,A3,Tuesday,455,695.0,IST_Tuesday,166.20483
IST,AF,Tuesday,430,1075.0,IST_Tuesday,174.27426
IST,AF,Tuesday,1110,1075.0,IST_Tuesday,172.07603
IST,LH,Tuesday,380,1140.0,IST_Tuesday,202.06808
IST,LH,Tuesday,450,390.0,IST_Tuesday,199.53484
IST,LH,Tuesday,510,390.0,IST_Tuesday,200.02118
IST,LH,Tuesday,940,1140.0,IST_Tuesday,200.15317
IST,VF,Wednesday,520,350.0,IST_Wednesday,118.985596
IST,VF,Wednesday,690,180.0,IST_Wednesday,116.19409
IST,PC,Wednesday,220,785.0,IST_Wednesday,128.16222
IST,PC,Wednesday,220,605.0,IST_Wednesday,129.79306
IST,RJ,Wednesday,1145,1330.0,IST_Wednesday,154.47191
IST,IB,Wednesday,220,1160.0,IST_Wednesday,147.08133
IST,VY,Wednesday,220,1160.0,IST_Wednesday,151.20178
IST,LO,Wednesday,715,470.0,IST_Wednesday,167.26817
IST,A3,Wednesday,455,695.0,IST_Wednesday,165.98616
IST,A3,Wednesday,865,1320.0,IST_Wednesday,166.38881
IST,AF,Wednesday,430,1075.0,IST_Wednesday,173.11778
IST,AF,Wednesday,1110,1075.0,IST_Wednesday,171.24014
IST,LH,Wednesday,380,1140.0,IST_Wednesday,194.5573
IST,LH,Wednesday,445,390.0,IST_Wednesday,191.67363
IST,LH,Wednesday,510,390.0,IST_Wednesday,191.2004
IST,5F,Thursday,1510,1100.0,IST_Thursday,131.09984
IST,VF,Thursday,1035,1275.0,IST_Thursday,117.21997
IST,VF,Thursday,1275,1035.0,IST_Thursday,118.61809
IST,PC,Thursday,220,605.0,IST_Thursday,129.77715
IST,AF,Thursday,500,290.0,IST_Thursday,176.24117
IST,AF,Thursday,670,290.0,IST_Thursday,176.54797
IST,IB,Thursday,220,1160.0,IST_Thursday,147.06541
IST,VY,Thursday,220,1160.0,IST_Thursday,151.18587
IST,LO,Thursday,1515,1110.0,IST_Thursday,163.88145
IST,JU,Thursday,1690,1055.0,IST_Thursday,173.41074
IST,A3,Thursday,865,1320.0,IST_Thursday,166.3729
IST,AF,Thursday,430,1075.0,IST_Thursday,171.8228
IST,AF,Thursday,1110,1075.0,IST_Thursday,168.85092
IST,LH,Thursday,380,1140.0,IST_Thursday,198.14807
IST,A3,Thursday,455,695.0,IST_Thursday,165.97025
IST,VF,Friday,520,350.0,IST_Friday,118.62236
IST,VF,Friday,810,60.0,IST_Friday,114.04424
IST,5F,Friday,530,640.0,IST_Friday,138.00186
IST,PC,Friday,220,605.0,IST_Friday,129.83488
IST,PC,Friday,220,785.0,IST_Friday,126.69635
IST,AF,Friday,670,290.0,IST_Friday,167.83487
IST,IB,Friday,220,1160.0,IST_Friday,147.21886
IST,VY,Friday,220,1160.0,IST_Friday,151.33931
IST,LO,Friday,715,470.0,IST_Friday,166.51202
IST,JU,Friday,305,1000.0,IST_Friday,173.1777
IST,JU,Friday,345,320.0,IST_Friday,174.57669
IST,A3,Friday,455,695.0,IST_Friday,165.71782
IST,A3,Friday,865,1320.0,IST_Friday,166.52634
IST,AF,Friday,500,290.0,IST_Friday,167.43318
IST,AF,Friday,430,1075.0,IST_Friday,174.81088
IST,VF,Saturday,540,330.0,IST_Saturday,118.81156
IST,AF,Saturday,1110,1075.0,IST_Saturday,172.55148
IST,AF,Saturday,1220,1075.0,IST_Saturday,172.42926
IST,IB,Saturday,220,1160.0,IST_Saturday,149.23541
IST,VY,Saturday,220,1160.0,IST_Saturday,153.35587
IST,LO,Saturday,1515,1110.0,IST_Saturday,166.06332
IST,A3,Saturday,355,390.0,IST_Saturday,166.96494
IST,A3,Saturday,865,1320.0,IST_Saturday,166.75735
IST,PC,Saturday,220,605.0,IST_Saturday,134.67401
IST,LH,Saturday,380,1140.0,IST_Saturday,203.65955
IST,LH,Saturday,465,390.0,IST_Saturday,201.39163
IST,LH,Saturday,520,390.0,IST_Saturday,200.21767
IST,LH,Saturday,940,1140.0,IST_Saturday,202.40944
IST,UX,Saturday,1520,1035.0,IST_Saturday,186.81406
IST,AF,Saturday,670,290.0,IST_Saturday,176.25049
IST,VF,Sunday,1060,1250.0,IST_Sunday,117.321014
IST,VF,Sunday,1225,1085.0,IST_Sunday,118.62017
IST,AF,Sunday,430,1075.0,IST_Sunday,176.39142
IST,AF,Sunday,1110,1075.0,IST_Sunday,174.51378
IST,IB,Sunday,220,1160.0,IST_Sunday,149.29016
IST,VY,Sunday,220,1160.0,IST_Sunday,153.41061
IST,LO,Sunday,715,470.0,IST_Sunday,171.17644
IST,A3,Sunday,355,390.0,IST_Sunday,165.16064
IST,A3,Sunday,455,695.0,IST_Sunday,167.59158
IST,A3,Sunday,865,1320.0,IST_Sunday,168.6673
IST,LH,Sunday,465,390.0,IST_Sunday,199.2253
IST,LH,Sunday,520,390.0,IST_Sunday,198.92735
IST,AF,Sunday,500,290.0,IST_Sunday,180.39154
IST,AF,Sunday,670,290.0,IST_Sunday,180.41943
IST,JU,Sunday,305,1000.0,IST_Sunday,180.73271
IST,5F,Monday,1670,640.0,IST_Monday,121.60597
IST,VF,Monday,495,375.0,IST_Monday,118.43048
IST,PC,Monday,220,785.0,IST_Monday,126.54156
IST,AF,Monday,500,290.0,IST_Monday,174.82841
IST,AF,Monday,670,290.0,IST_Monday,174.01085
IST,AF,Monday,430,1075.0,IST_Monday,171.4655
IST,AF,Monday,1110,1075.0,IST_Monday,169.56535
IST,IB,Monday,220,1160.0,IST_Monday,146.82886
IST,VY,Monday,220,1160.0,IST_Monday,150.94931
IST,PC,Monday,220,605.0,IST_Monday,129.20044
IST,LO,Monday,715,470.0,IST_Monday,166.87892
IST,JU,Monday,305,1000.0,IST_Monday,171.00061
IST,JU,Monday,335,330.0,IST_Monday,168.1844
IST,A3,Monday,455,695.0,IST_Monday,165.2511
IST,A3,Monday,865,1320.0,IST_Monday,165.70656
IST,VF,Tuesday,1020,1290.0,IST_Tuesday,116.80737
IST,VF,Tuesday,1240,1070.0,IST_Tuesday,118.38971
IST,PC,Tuesday,220,605.0,IST_Tuesday,130.03328
IST,AF,Tuesday,500,290.0,IST_Tuesday,182.64655
IST,AF,Tuesday,670,290.0,IST_Tuesday,184.05933
IST,AF,Tuesday,430,1075.0,IST_Tuesday,174.27426
IST,AF,Tuesday,1110,1075.0,IST_Tuesday,172.07603
IST,IB,Tuesday,220,1160.0,IST_Tuesday,148.60164
IST,VY,Tuesday,220,1160.0,IST_Tuesday,152.72209
IST,LO,Tuesday,1515,1110.0,IST_Tuesday,164.56773
IST,A3,Tuesday,455,695.0,IST_Tuesday,166.20483
IST,A3,Tuesday,865,1320.0,IST_Tuesday,166.38358
IST,LH,Tuesday,450,390.0,IST_Tuesday,199.53484
IST,LH,Tuesday,510,390.0,IST_Tuesday,200.02118
IST,JU,Tuesday,1690,1055.0,IST_Tuesday,177.79137
IST,VF,Wednesday,520,350.0,IST_Wednesday,118.985596
IST,VF,Wednesday,690,180.0,IST_Wednesday,116.19409
IST,AF,Wednesday,500,290.0,IST_Wednesday,178.7695
IST,AF,Wednesday,670,290.0,IST_Wednesday,178.7974
IST,IB,Wednesday,220,1160.0,IST_Wednesday,147.08133
IST,VY,Wednesday,220,1160.0,IST_Wednesday,151.20178
IST,PC,Wednesday,220,785.0,IST_Wednesday,128.16222
IST,LO,Wednesday,715,470.0,IST_Wednesday,167.26817
IST,A3,Wednesday,455,695.0,IST_Wednesday,165.98616
IST,A3,Wednesday,865,1320.0,IST_Wednesday,166.38881
IST,PC,Wednesday,220,605.0,IST_Wednesday,129.79306
IST,RJ,Wednesday,1145,1330.0,IST_Wednesday,154.47191
IST,LH,Wednesday,380,1140.0,IST_Wednesday,194.5573
IST,LH,Wednesday,445,390.0,IST_Wednesday,191.67363
IST,LH,Wednesday,510,390.0,IST_Wednesday,191.2004
IST,VF,Thursday,1035,1275.0,IST_Thursday,117.21997
IST,VF,Thursday,1275,1035.0,IST_Thursday,118.61809
IST,5F,Thursday,1510,1100.0,IST_Thursday,131.09984
IST,AF,Thursday,430,1075.0,IST_Thursday,171.8228
IST,AF,Thursday,1110,1075.0,IST_Thursday,168.85092
IST,AF,Thursday,500,290.0,IST_Thursday,176.24117
IST,AF,Thursday,670,290.0,IST_Thursday,176.54797
IST,IB,Thursday,220,1160.0,IST_Thursday,147.06541
IST,VY,Thursday,220,1160.0,IST_Thursday,151.18587
IST,LO,Thursday,1515,1110.0,IST_Thursday,163.88145
IST,JU,Thursday,1690,1055.0,IST_Thursday,173.41074
IST,A3,Thursday,455,695.0,IST_Thursday,165.97025
IST,A3,Thursday,865,1320.0,IST_Thursday,166.3729
IST,LH,Thursday,380,1140.0,IST_Thursday,198.14807
IST,LH,Thursday,450,390.0,IST_Thursday,195.90817
NCE,VY,Wednesday,80,1375.0,NCE_Wednesday,79.34399
NCE,IB,Wednesday,80,1375.0,NCE_Wednesday,80.55089
NCE,IB,Wednesday,335,755.0,NCE_Wednesday,144.7216
NCE,TU,Wednesday,285,555.0,NCE_Wednesday,147.20143
NCE,IB,Wednesday,810,1135.0,NCE_Wednesday,149.7362
NCE,A3,Wednesday,1365,700.0,NCE_Wednesday,144.33752
NCE,A3,Wednesday,1770,700.0,NCE_Wednesday,147.6093
NCE,TP,Wednesday,505,715.0,NCE_Wednesday,150.40979
NCE,TP,Wednesday,710,715.0,NCE_Wednesday,150.70302
NCE,AF,Wednesday,250,910.0,NCE_Wednesday,148.38113
NCE,AF,Wednesday,280,1095.0,NCE_Wednesday,148.06567
NCE,AF,Wednesday,365,660.0,NCE_Wednesday,149.40863
NCE,AF,Wednesday,435,725.0,NCE_Wednesday,149.23285
NCE,AF,Wednesday,470,555.0,NCE_Wednesday,149.03865
NCE,AF,Wednesday,490,885.0,NCE_Wednesday,148.27682
NCE,VY,Thursday,80,1375.0,NCE_Thursday,81.042946
NCE,IB,Thursday,80,1375.0,NCE_Thursday,82.115425
NCE,DY,Thursday,760,640.0,NCE_Thursday,135.14511
NCE,IB,Thursday,335,755.0,NCE_Thursday,147.9097
NCE,TP,Thursday,355,350.0,NCE_Thursday,151.57329
NCE,TP,Thursday,475,350.0,NCE_Thursday,152.37709
NCE,TP,Thursday,950,1095.0,NCE_Thursday,153.95245
NCE,TP,Thursday,1170,1095.0,NCE_Thursday,154.12933
NCE,AF,Thursday,250,910.0,NCE_Thursday,152.72926
NCE,AF,Thursday,280,1095.0,NCE_Thursday,152.41183
NCE,AF,Thursday,300,725.0,NCE_Thursday,151.68163
NCE,AF,Thursday,365,660.0,NCE_Thursday,152.3347
NCE,AF,Thursday,435,725.0,NCE_Thursday,152.74126
NCE,AF,Thursday,470,555.0,NCE_Thursday,153.45871
NCE,AF,Thursday,490,885.0,NCE_Thursday,152.17386
NCE,VY,Friday,75,540.0,NCE_Friday,82.23433
NCE,IB,Friday,75,540.0,NCE_Friday,82.54091
NCE,IB,Friday,80,1375.0,NCE_Friday,81.385155
NCE,VY,Friday,80,1375.0,NCE_Friday,80.74619
NCE,DY,Friday,740,665.0,NCE_Friday,129.2437
NCE,IB,Friday,335,755.0,NCE_Friday,146.13705
NCE,TU,Friday,760,555.0,NCE_Friday,154.06482
NCE,A3,Friday,1365,700.0,NCE_Friday,144.5872
NCE,A3,Friday,1770,700.0,NCE_Friday,147.94604
NCE,TP,Friday,505,715.0,NCE_Friday,151.82524
NCE,TP,Friday,710,715.0,NCE_Friday,152.11847
NCE,AF,Friday,250,910.0,NCE_Friday,148.97061
NCE,AF,Friday,470,555.0,NCE_Friday,154.03893
NCE,AF,Friday,560,465.0,NCE_Friday,157.1669
NCE,AF,Friday,605,555.0,NCE_Friday,153.59753
NCE,VY,Saturday,75,540.0,NCE_Saturday,77.26144
NCE,VY,Saturday,80,1375.0,NCE_Saturday,76.24802
NCE,IB,Saturday,75,540.0,NCE_Saturday,77.81366
NCE,IB,Saturday,80,1375.0,NCE_Saturday,77.33559
NCE,IB,Saturday,335,755.0,NCE_Saturday,140.67574
NCE,IB,Saturday,470,390.0,NCE_Saturday,144.9423
NCE,AF,Saturday,405,740.0,NCE_Saturday,140.98619
NCE,AF,Saturday,600,390.0,NCE_Saturday,144.90387
NCE,AF,Saturday,1035,1030.0,NCE_Saturday,139.03667
NCE,AF,Saturday,1145,1030.0,NCE_Saturday,139.33548
NCE,AF,Saturday,1325,740.0,NCE_Saturday,140.25317
NCE,TP,Saturday,345,1080.0,NCE_Saturday,145.2655
NCE,TP,Saturday,355,350.0,NCE_Saturday,156.3525
NCE,TP,Saturday,475,350.0,NCE_Saturday,158.20486
NCE,TP,Saturday,965,1080.0,NCE_Saturday,149.47235
NCE,VY,Sunday,75,540.0,NCE_Sunday,81.70661
NCE,VY,Sunday,80,1375.0,NCE_Sunday,80.218475
NCE,IB,Sunday,75,540.0,NCE_Sunday,82.01319
NCE,IB,Sunday,80,1375.0,NCE_Sunday,80.85744
NCE,JU,Sunday,1410,1215.0,NCE_Sunday,139.24919
NCE,IB,Sunday,810,1135.0,NCE_Sunday,148.6188
NCE,AZ,Sunday,230,1165.0,NCE_Sunday,140.39638
NCE,AZ,Sunday,475,920.0,NCE_Sunday,147.6445
NCE,AZ,Sunday,925,1165.0,NCE_Sunday,146.64
NCE,AZ,Sunday,1170,920.0,NCE_Sunday,145.47319
NCE,A3,Sunday,1365,700.0,NCE_Sunday,145.02835
NCE,A3,Sunday,1770,700.0,NCE_Sunday,146.81726
NCE,TP,Sunday,355,350.0,NCE_Sunday,150.7202
NCE,TP,Sunday,475,350.0,NCE_Sunday,151.524
NCE,TP,Sunday,505,715.0,NCE_Sunday,151.19034
NCE,VY,Monday,75,540.0,NCE_Monday,79.453026
NCE,VY,Monday,80,1375.0,NCE_Monday,78.20902
NCE,IB,Monday,75,540.0,NCE_Monday,79.74451
NCE,IB,Monday,80,1375.0,NCE_Monday,78.83288
NCE,IB,Monday,315,390.0,NCE_Monday,145.12057
NCE,IB,Monday,335,755.0,NCE_Monday,143.56567
NCE,AZ,Monday,230,1165.0,NCE_Monday,140.35864
NCE,AZ,Monday,275,680.0,NCE_Monday,145.07253
NCE,AZ,Monday,475,920.0,NCE_Monday,148.38037
NCE,AZ,Monday,925,1165.0,NCE_Monday,147.1231
NCE,AZ,Monday,1170,920.0,NCE_Monday,146.20906
NCE,TP,Monday,345,1080.0,NCE_Monday,146.7894
NCE,TP,Monday,355,350.0,NCE_Monday,148.70164
NCE,TP,Monday,475,350.0,NCE_Monday,149.3969
NCE,TP,Monday,505,715.0,NCE_Monday,144.43538
NCE,VY,Tuesday,75,540.0,NCE_Tuesday,81.70661
NCE,VY,Tuesday,80,1375.0,NCE_Tuesday,80.218475
NCE,IB,Tuesday,75,540.0,NCE_Tuesday,82.01319
NCE,IB,Tuesday,80,1375.0,NCE_Tuesday,80.85744
NCE,AZ,Tuesday,275,680.0,NCE_Tuesday,143.26714
NCE,AZ,Tuesday,475,920.0,NCE_Tuesday,145.535
NCE,AZ,Tuesday,715,680.0,NCE_Tuesday,145.7684
NCE,AZ,Tuesday,1170,920.0,NCE_Tuesday,143.44429
NCE,IB,Tuesday,810,1135.0,NCE_Tuesday,148.6188
NCE,TP,Tuesday,965,1080.0,NCE_Tuesday,152.35258
NCE,AF,Tuesday,240,660.0,NCE_Tuesday,134.52928
NCE,AF,Tuesday,250,910.0,NCE_Tuesday,146.97662
NCE,AF,Tuesday,280,1095.0,NCE_Tuesday,146.6592
NCE,AF,Tuesday,300,725.0,NCE_Tuesday,148.9511
NCE,AF,Tuesday,365,660.0,NCE_Tuesday,149.60417
NCE,VY,Wednesday,80,1375.0,NCE_Wednesday,79.34399
NCE,VY,Wednesday,75,540.0,NCE_Wednesday,81.20845
NCE,IB,Wednesday,75,540.0,NCE_Wednesday,81.51503
NCE,IB,Wednesday,80,1375.0,NCE_Wednesday,80.55089
NCE,IB,Wednesday,335,755.0,NCE_Wednesday,144.7216
NCE,A3,Wednesday,1365,700.0,NCE_Wednesday,144.33752
NCE,A3,Wednesday,1770,700.0,NCE_Wednesday,147.6093
NCE,AZ,Wednesday,275,680.0,NCE_Wednesday,143.31334
NCE,AZ,Wednesday,475,920.0,NCE_Wednesday,145.5862
NCE,AZ,Wednesday,715,680.0,NCE_Wednesday,145.8146
NCE,AZ,Wednesday,1170,920.0,NCE_Wednesday,143.49548
NCE,TU,Wednesday,285,555.0,NCE_Wednesday,147.20143
NCE,AF,Wednesday,250,910.0,NCE_Wednesday,148.38113
NCE,AF,Wednesday,280,1095.0,NCE_Wednesday,148.06567
NCE,AF,Wednesday,300,725.0,NCE_Wednesday,148.17322
NCE,VY,Thursday,75,540.0,NCE_Thursday,81.8933
NCE,VY,Thursday,80,1375.0,NCE_Thursday,81.042946
NCE,IB,Thursday,75,540.0,NCE_Thursday,82.19988
NCE,IB,Thursday,80,1375.0,NCE_Thursday,82.115425
NCE,DY,Thursday,760,640.0,NCE_Thursday,135.14511
NCE,AZ,Thursday,275,680.0,NCE_Thursday,144.57521
NCE,AZ,Thursday,475,920.0,NCE_Thursday,146.84308
NCE,AZ,Thursday,715,680.0,NCE_Thursday,147.07648
NCE,DY,Thursday,1765,640.0,NCE_Thursday,140.25513
NCE,TP,Thursday,355,350.0,NCE_Thursday,151.57329
NCE,TP,Thursday,475,350.0,NCE_Thursday,152.37709
NCE,IB,Thursday,810,1135.0,NCE_Thursday,151.02635
NCE,TP,Thursday,1050,1095.0,NCE_Thursday,154.25156
NCE,VY,Thursday,275,755.0,NCE_Thursday,153.27069
NCE,DY,Thursday,970,1230.0,NCE_Thursday,153.84933
NCE,VY,Friday,75,540.0,NCE_Friday,82.23433
NCE,IB,Friday,75,540.0,NCE_Friday,82.54091
NCE,IB,Friday,80,1375.0,NCE_Friday,81.385155
NCE,VY,Friday,80,1375.0,NCE_Friday,80.74619
NCE,AF,Friday,1035,1030.0,NCE_Friday,152.22113
NCE,IB,Friday,335,755.0,NCE_Friday,146.13705
NCE,A3,Friday,1365,700.0,NCE_Friday,144.5872
NCE,A3,Friday,1770,700.0,NCE_Friday,147.94604
NCE,DY,Friday,740,665.0,NCE_Friday,129.2437
NCE,TU,Friday,760,555.0,NCE_Friday,154.06482
NCE,AF,Friday,345,390.0,NCE_Friday,153.4996
NCE,AF,Friday,355,1030.0,NCE_Friday,151.60005
NCE,AF,Friday,405,740.0,NCE_Friday,152.98631
NCE,AF,Friday,600,390.0,NCE_Friday,154.00772
NCE,AF,Friday,645,740.0,NCE_Friday,151.8114
NCE,VY,Saturday,75,540.0,NCE_Saturday,77.26144
NCE,VY,Saturday,80,1375.0,NCE_Saturday,76.24802
NCE,IB,Saturday,75,540.0,NCE_Saturday,77.81366
NCE,IB,Saturday,80,1375.0,NCE_Saturday,77.33559
NCE,AF,Saturday,405,740.0,NCE_Saturday,140.98619
NCE,AF,Saturday,1035,1030.0,NCE_Saturday,139.03667
