origin,destination,date,price,airline,duration,segments,duration_min,departure_dt,arrival_dt,dep_date,dep_time,dep_minutes,arr_date,arr_time,arr_minutes,weekday
IST,LON,2026-03-28,119,Turkish Airlines,15000,0,250.0,2026-03-28 13:00:00,2026-03-28 14:10:00,2026-03-28,13:00:00,780,2026-03-28,14:10:00,850,Saturday
IST,LON,2026-03-28,119,Turkish Airlines,14700,0,245.0,2026-03-28 13:50:00,2026-03-28 14:55:00,2026-03-28,13:50:00,830,2026-03-28,14:55:00,895,Saturday
IST,LON,2026-03-28,119,Turkish Airlines,14400,0,240.0,2026-03-28 21:25:00,2026-03-28 22:25:00,2026-03-28,21:25:00,1285,2026-03-28,22:25:00,1345,Saturday
IST,LON,2026-03-29,41,Wizz Air,14700,0,245.0,2026-03-29 20:15:00,2026-03-29 22:20:00,2026-03-29,20:15:00,1215,2026-03-29,22:20:00,1340,Sunday
IST,LON,2026-03-29,57,Wizz Air,14700,0,245.0,2026-03-29 13:50:00,2026-03-29 15:55:00,2026-03-29,13:50:00,830,2026-03-29,15:55:00,955,Sunday
IST,LON,2026-03-29,83,British Airways,15000,0,250.0,2026-03-29 15:40:00,2026-03-29 17:50:00,2026-03-29,15:40:00,940,2026-03-29,17:50:00,1070,Sunday
IST,LON,2026-03-29,89,British Airways,14400,0,240.0,2026-03-29 18:50:00,2026-03-29 20:50:00,2026-03-29,18:50:00,1130,2026-03-29,20:50:00,1250,Sunday
IST,LON,2026-03-29,92,British Airways,14700,0,245.0,2026-03-29 14:20:00,2026-03-29 16:25:00,2026-03-29,14:20:00,860,2026-03-29,16:25:00,985,Sunday
IST,LON,2026-03-29,109,Turkish Airlines,14700,0,245.0,2026-03-29 07:50:00,2026-03-29 09:55:00,2026-03-29,07:50:00,470,2026-03-29,09:55:00,595,Sunday
IST,LON,2026-03-29,109,Turkish Airlines,14700,0,245.0,2026-03-29 14:35:00,2026-03-29 16:40:00,2026-03-29,14:35:00,875,2026-03-29,16:40:00,1000,Sunday
IST,LON,2026-03-29,119,British Airways,15300,0,255.0,2026-03-29 08:15:00,2026-03-29 10:30:00,2026-03-29,08:15:00,495,2026-03-29,10:30:00,630,Sunday
IST,LON,2026-03-29,119,Turkish Airlines,14400,0,240.0,2026-03-29 07:55:00,2026-03-29 09:55:00,2026-03-29,07:55:00,475,2026-03-29,09:55:00,595,Sunday
IST,LON,2026-03-29,119,Turkish Airlines,14400,0,240.0,2026-03-29 20:25:00,2026-03-29 22:25:00,2026-03-29,20:25:00,1225,2026-03-29,22:25:00,1345,Sunday
IST,LON,2026-03-30,34,Wizz Air,14700,0,245.0,2026-03-30 20:15:00,2026-03-30 22:20:00,2026-03-30,20:15:00,1215,2026-03-30,22:20:00,1340,Monday
IST,LON,2026-03-30,54,Wizz Air,14700,0,245.0,2026-03-30 13:50:00,2026-03-30 15:55:00,2026-03-30,13:50:00,830,2026-03-30,15:55:00,955,Monday
IST,LON,2026-03-30,81,British Airways,14400,0,240.0,2026-03-30 19:00:00,2026-03-30 21:00:00,2026-03-30,19:00:00,1140,2026-03-30,21:00:00,1260,Monday
IST,LON,2026-03-30,89,British Airways,15000,0,250.0,2026-03-30 15:35:00,2026-03-30 17:45:00,2026-03-30,15:35:00,935,2026-03-30,17:45:00,1065,Monday
IST,LON,2026-03-30,109,Turkish Airlines,14700,0,245.0,2026-03-30 07:50:00,2026-03-30 09:55:00,2026-03-30,07:50:00,470,2026-03-30,09:55:00,595,Monday
IST,LON,2026-03-30,109,Turkish Airlines,14100,0,235.0,2026-03-30 20:15:00,2026-03-30 22:10:00,2026-03-30,20:15:00,1215,2026-03-30,22:10:00,1330,Monday
IST,LON,2026-03-30,114,British Airways,15300,0,255.0,2026-03-30 08:15:00,2026-03-30 10:30:00,2026-03-30,08:15:00,495,2026-03-30,10:30:00,630,Monday
IST,LON,2026-03-30,119,Turkish Airlines,14400,0,240.0,2026-03-30 10:10:00,2026-03-30 12:10:00,2026-03-30,10:10:00,610,2026-03-30,12:10:00,730,Monday
IST,LON,2026-03-30,119,Turkish Airlines,14700,0,245.0,2026-03-30 11:05:00,2026-03-30 13:10:00,2026-03-30,11:05:00,665,2026-03-30,13:10:00,790,Monday
IST,LON,2026-03-30,119,Turkish Airlines,15000,0,250.0,2026-03-30 14:25:00,2026-03-30 16:35:00,2026-03-30,14:25:00,865,2026-03-30,16:35:00,995,Monday
IST,LON,2026-03-31,34,Wizz Air,14700,0,245.0,2026-03-31 20:15:00,2026-03-31 22:20:00,2026-03-31,20:15:00,1215,2026-03-31,22:20:00,1340,Tuesday
IST,LON,2026-03-31,54,Wizz Air,14700,0,245.0,2026-03-31 13:50:00,2026-03-31 15:55:00,2026-03-31,13:50:00,830,2026-03-31,15:55:00,955,Tuesday
IST,LON,2026-03-31,87,British Airways,15000,0,250.0,2026-03-31 14:35:00,2026-03-31 16:45:00,2026-03-31,14:35:00,875,2026-03-31,16:45:00,1005,Tuesday
IST,LON,2026-03-31,99,Turkish Airlines,14700,0,245.0,2026-03-31 14:35:00,2026-03-31 16:40:00,2026-03-31,14:35:00,875,2026-03-31,16:40:00,1000,Tuesday
IST,LON,2026-03-31,99,Turkish Airlines,14100,0,235.0,2026-03-31 20:15:00,2026-03-31 22:10:00,2026-03-31,20:15:00,1215,2026-03-31,22:10:00,1330,Tuesday
IST,LON,2026-03-31,109,Turkish Airlines,13800,0,230.0,2026-03-31 14:50:00,2026-03-31 16:40:00,2026-03-31,14:50:00,890,2026-03-31,16:40:00,1000,Tuesday
IST,LON,2026-03-31,109,Turkish Airlines,14400,0,240.0,2026-03-31 07:55:00,2026-03-31 09:55:00,2026-03-31,07:55:00,475,2026-03-31,09:55:00,595,Tuesday
IST,LON,2026-03-31,109,Turkish Airlines,14700,0,245.0,2026-03-31 11:05:00,2026-03-31 13:10:00,2026-03-31,11:05:00,665,2026-03-31,13:10:00,790,Tuesday
IST,LON,2026-03-31,109,Turkish Airlines,14700,0,245.0,2026-03-31 13:55:00,2026-03-31 16:00:00,2026-03-31,13:55:00,835,2026-03-31,16:00:00,960,Tuesday
IST,LON,2026-03-31,75,FLYONE,33600,1,560.0,2026-03-31 09:40:00,2026-03-31 17:00:00,2026-03-31,09:40:00,580,2026-03-31,17:00:00,1020,Tuesday
IST,LON,2026-04-01,34,Wizz Air,14700,0,245.0,2026-04-01 20:15:00,2026-04-01 22:20:00,2026-04-01,20:15:00,1215,2026-04-01,22:20:00,1340,Wednesday
IST,LON,2026-04-01,54,Wizz Air,14700,0,245.0,2026-04-01 13:50:00,2026-04-01 15:55:00,2026-04-01,13:50:00,830,2026-04-01,15:55:00,955,Wednesday
IST,LON,2026-04-01,81,British Airways,15300,0,255.0,2026-04-01 08:15:00,2026-04-01 10:30:00,2026-04-01,08:15:00,495,2026-04-01,10:30:00,630,Wednesday
IST,LON,2026-04-01,85,British Airways,14400,0,240.0,2026-04-01 19:25:00,2026-04-01 21:25:00,2026-04-01,19:25:00,1165,2026-04-01,21:25:00,1285,Wednesday
IST,LON,2026-04-01,99,Turkish Airlines,14700,0,245.0,2026-04-01 07:50:00,2026-04-01 09:55:00,2026-04-01,07:50:00,470,2026-04-01,09:55:00,595,Wednesday
IST,LON,2026-04-01,99,Turkish Airlines,14700,0,245.0,2026-04-01 14:45:00,2026-04-01 16:50:00,2026-04-01,14:45:00,885,2026-04-01,16:50:00,1010,Wednesday
IST,LON,2026-04-01,109,Turkish Airlines,13800,0,230.0,2026-04-01 14:50:00,2026-04-01 16:40:00,2026-04-01,14:50:00,890,2026-04-01,16:40:00,1000,Wednesday
IST,LON,2026-04-01,109,Turkish Airlines,14400,0,240.0,2026-04-01 07:55:00,2026-04-01 09:55:00,2026-04-01,07:55:00,475,2026-04-01,09:55:00,595,Wednesday
IST,LON,2026-04-01,109,Turkish Airlines,14700,0,245.0,2026-04-01 11:05:00,2026-04-01 13:10:00,2026-04-01,11:05:00,665,2026-04-01,13:10:00,790,Wednesday
IST,LON,2026-04-01,88,FLYONE,48600,1,810.0,2026-04-01 09:40:00,2026-04-01 21:10:00,2026-04-01,09:40:00,580,2026-04-01,21:10:00,1270,Wednesday
IST,LON,2026-04-02,54,Wizz Air,14700,0,245.0,2026-04-02 13:50:00,2026-04-02 15:55:00,2026-04-02,13:50:00,830,2026-04-02,15:55:00,955,Thursday
IST,LON,2026-04-02,54,Wizz Air,14700,0,245.0,2026-04-02 20:15:00,2026-04-02 22:20:00,2026-04-02,20:15:00,1215,2026-04-02,22:20:00,1340,Thursday
IST,LON,2026-04-02,99,Turkish Airlines,14700,0,245.0,2026-04-02 14:35:00,2026-04-02 16:40:00,2026-04-02,14:35:00,875,2026-04-02,16:40:00,1000,Thursday
IST,LON,2026-04-02,99,Turkish Airlines,14100,0,235.0,2026-04-02 20:15:00,2026-04-02 22:10:00,2026-04-02,20:15:00,1215,2026-04-02,22:10:00,1330,Thursday
IST,LON,2026-04-02,119,Turkish Airlines,13800,0,230.0,2026-04-02 14:50:00,2026-04-02 16:40:00,2026-04-02,14:50:00,890,2026-04-02,16:40:00,1000,Thursday
IST,LON,2026-04-02,119,Turkish Airlines,14400,0,240.0,2026-04-02 07:55:00,2026-04-02 09:55:00,2026-04-02,07:55:00,475,2026-04-02,09:55:00,595,Thursday
IST,LON,2026-04-02,119,Turkish Airlines,14700,0,245.0,2026-04-02 11:05:00,2026-04-02 13:10:00,2026-04-02,11:05:00,665,2026-04-02,13:10:00,790,Thursday
IST,LON,2026-04-02,119,Turkish Airlines,14700,0,245.0,2026-04-02 13:55:00,2026-04-02 16:00:00,2026-04-02,13:55:00,835,2026-04-02,16:00:00,960,Thursday
IST,LON,2026-04-02,119,Turkish Airlines,14400,0,240.0,2026-04-02 20:30:00,2026-04-02 22:30:00,2026-04-02,20:30:00,1230,2026-04-02,22:30:00,1350,Thursday
IST,LON,2026-04-02,121,British Airways,15000,0,250.0,2026-04-02 13:10:00,2026-04-02 15:20:00,2026-04-02,13:10:00,790,2026-04-02,15:20:00,920,Thursday
IST,LON,2026-04-03,47,Wizz Air,14700,0,245.0,2026-04-03 20:15:00,2026-04-03 22:20:00,2026-04-03,20:15:00,1215,2026-04-03,22:20:00,1340,Friday
IST,LON,2026-04-03,57,Wizz Air,15000,0,250.0,2026-04-03 13:45:00,2026-04-03 15:55:00,2026-04-03,13:45:00,825,2026-04-03,15:55:00,955,Friday
IST,LON,2026-04-03,151,Turkish Airlines,13800,0,230.0,2026-04-03 14:50:00,2026-04-03 16:40:00,2026-04-03,14:50:00,890,2026-04-03,16:40:00,1000,Friday
IST,LON,2026-04-03,152,British Airways,15000,0,250.0,2026-04-03 13:20:00,2026-04-03 15:30:00,2026-04-03,13:20:00,800,2026-04-03,15:30:00,930,Friday
IST,LON,2026-04-03,94,FLYONE,48600,1,810.0,2026-04-03 09:40:00,2026-04-03 21:10:00,2026-04-03,09:40:00,580,2026-04-03,21:10:00,1270,Friday
IST,LON,2026-04-03,140,KLM,35400,1,590.0,2026-04-03 06:00:00,2026-04-03 13:50:00,2026-04-03,06:00:00,360,2026-04-03,13:50:00,830,Friday
IST,LON,2026-04-03,140,KLM,44100,1,735.0,2026-04-03 06:00:00,2026-04-03 16:15:00,2026-04-03,06:00:00,360,2026-04-03,16:15:00,975,Friday
IST,LON,2026-04-03,140,KLM,48900,1,815.0,2026-04-03 06:00:00,2026-04-03 17:35:00,2026-04-03,06:00:00,360,2026-04-03,17:35:00,1055,Friday
IST,LON,2026-04-03,140,KLM,55500,1,925.0,2026-04-03 06:00:00,2026-04-03 19:25:00,2026-04-03,06:00:00,360,2026-04-03,19:25:00,1165,Friday
IST,LON,2026-04-03,140,KLM,20100,1,335.0,2026-04-03 17:20:00,2026-04-03 20:55:00,2026-04-03,17:20:00,1040,2026-04-03,20:55:00,1255,Friday
IST,LON,2026-04-04,64,Wizz Air,14700,0,245.0,2026-04-04 20:15:00,2026-04-04 22:20:00,2026-04-04,20:15:00,1215,2026-04-04,22:20:00,1340,Saturday
IST,LON,2026-04-04,70,Wizz Air,14700,0,245.0,2026-04-04 13:50:00,2026-04-04 15:55:00,2026-04-04,13:50:00,830,2026-04-04,15:55:00,955,Saturday
IST,LON,2026-04-04,132,British Airways,14400,0,240.0,2026-04-04 19:55:00,2026-04-04 21:55:00,2026-04-04,19:55:00,1195,2026-04-04,21:55:00,1315,Saturday
IST,LON,2026-04-04,142,British Airways,14400,0,240.0,2026-04-04 18:30:00,2026-04-04 20:30:00,2026-04-04,18:30:00,1110,2026-04-04,20:30:00,1230,Saturday
IST,LON,2026-04-04,154,Turkish Airlines,14700,0,245.0,2026-04-04 07:50:00,2026-04-04 09:55:00,2026-04-04,07:50:00,470,2026-04-04,09:55:00,595,Saturday
IST,LON,2026-04-04,154,Turkish Airlines,14700,0,245.0,2026-04-04 14:45:00,2026-04-04 16:50:00,2026-04-04,14:45:00,885,2026-04-04,16:50:00,1010,Saturday
IST,LON,2026-04-04,154,Turkish Airlines,14100,0,235.0,2026-04-04 20:15:00,2026-04-04 22:10:00,2026-04-04,20:15:00,1215,2026-04-04,22:10:00,1330,Saturday
IST,LON,2026-04-04,94,FLYONE,33600,1,560.0,2026-04-04 09:40:00,2026-04-04 17:00:00,2026-04-04,09:40:00,580,2026-04-04,17:00:00,1020,Saturday
IST,LON,2026-04-04,158,Aegean,45000,1,750.0,2026-04-04 10:40:00,2026-04-04 21:10:00,2026-04-04,10:40:00,640,2026-04-04,21:10:00,1270,Saturday
IST,LON,2026-04-04,158,Aegean,26700,1,445.0,2026-04-04 15:45:00,2026-04-04 21:10:00,2026-04-04,15:45:00,945,2026-04-04,21:10:00,1270,Saturday
IST,LON,2026-04-05,85,Wizz Air,14700,0,245.0,2026-04-05 13:50:00,2026-04-05 15:55:00,2026-04-05,13:50:00,830,2026-04-05,15:55:00,955,Sunday
IST,LON,2026-04-05,142,British Airways,14700,0,245.0,2026-04-05 14:20:00,2026-04-05 16:25:00,2026-04-05,14:20:00,860,2026-04-05,16:25:00,985,Sunday
IST,LON,2026-04-05,154,Turkish Airlines,14700,0,245.0,2026-04-05 07:50:00,2026-04-05 09:55:00,2026-04-05,07:50:00,470,2026-04-05,09:55:00,595,Sunday
IST,LON,2026-04-05,157,Wizz Air,14700,0,245.0,2026-04-05 20:15:00,2026-04-05 22:20:00,2026-04-05,20:15:00,1215,2026-04-05,22:20:00,1340,Sunday
IST,LON,2026-04-05,213,Turkish Airlines,14400,0,240.0,2026-04-05 09:40:00,2026-04-05 11:40:00,2026-04-05,09:40:00,580,2026-04-05,11:40:00,700,Sunday
IST,LON,2026-04-05,142,FLYONE,48600,1,810.0,2026-04-05 09:40:00,2026-04-05 21:10:00,2026-04-05,09:40:00,580,2026-04-05,21:10:00,1270,Sunday
IST,LON,2026-04-05,172,LOT,36300,1,605.0,2026-04-05 13:55:00,2026-04-05 22:00:00,2026-04-05,13:55:00,835,2026-04-05,22:00:00,1320,Sunday
IST,LON,2026-04-05,172,LOT,23400,1,390.0,2026-04-05 17:30:00,2026-04-05 22:00:00,2026-04-05,17:30:00,1050,2026-04-05,22:00:00,1320,Sunday
IST,LON,2026-04-05,197,Aegean,24600,1,410.0,2026-04-05 10:40:00,2026-04-05 15:30:00,2026-04-05,10:40:00,640,2026-04-05,15:30:00,930,Sunday
IST,LON,2026-04-05,197,Aegean,33300,1,555.0,2026-04-05 10:40:00,2026-04-05 17:55:00,2026-04-05,10:40:00,640,2026-04-05,17:55:00,1075,Sunday
IST,LON,2026-04-06,174,Wizz Air,14700,0,245.0,2026-04-06 20:15:00,2026-04-06 22:20:00,2026-04-06,20:15:00,1215,2026-04-06,22:20:00,1340,Monday
IST,LON,2026-04-06,186,Wizz Air,14700,0,245.0,2026-04-06 13:50:00,2026-04-06 15:55:00,2026-04-06,13:50:00,830,2026-04-06,15:55:00,955,Monday
IST,LON,2026-04-06,203,British Airways,14400,0,240.0,2026-04-06 19:00:00,2026-04-06 21:00:00,2026-04-06,19:00:00,1140,2026-04-06,21:00:00,1260,Monday
IST,LON,2026-04-06,267,British Airways,15000,0,250.0,2026-04-06 15:35:00,2026-04-06 17:45:00,2026-04-06,15:35:00,935,2026-04-06,17:45:00,1065,Monday
IST,LON,2026-04-06,222,Scandinavian Airlines,24600,1,410.0,2026-04-06 04:30:00,2026-04-06 09:20:00,2026-04-06,04:30:00,270,2026-04-06,09:20:00,560,Monday
IST,LON,2026-04-06,226,LOT,43800,1,730.0,2026-04-06 07:00:00,2026-04-06 17:10:00,2026-04-06,07:00:00,420,2026-04-06,17:10:00,1030,Monday
IST,LON,2026-04-06,261,LOT,23400,1,390.0,2026-04-06 17:30:00,2026-04-06 22:00:00,2026-04-06,17:30:00,1050,2026-04-06,22:00:00,1320,Monday
IST,LON,2026-04-06,261,LOT,64200,1,1070.0,2026-04-06 17:30:00,2026-04-07 09:20:00,2026-04-06,17:30:00,1050,2026-04-07,09:20:00,560,Monday
IST,LON,2026-04-06,268,Air Baltic,67200,1,1120.0,2026-04-06 15:35:00,2026-04-07 08:15:00,2026-04-06,15:35:00,935,2026-04-07,08:15:00,495,Monday
IST,LON,2026-04-06,277,KLM,19800,1,330.0,2026-04-06 06:00:00,2026-04-06 09:30:00,2026-04-06,06:00:00,360,2026-04-06,09:30:00,570,Monday
IST,LON,2026-04-07,116,Wizz Air,14700,0,245.0,2026-04-07 20:15:00,2026-04-07 22:20:00,2026-04-07,20:15:00,1215,2026-04-07,22:20:00,1340,Tuesday
IST,LON,2026-04-07,139,Wizz Air,14700,0,245.0,2026-04-07 13:50:00,2026-04-07 15:55:00,2026-04-07,13:50:00,830,2026-04-07,15:55:00,955,Tuesday
IST,LON,2026-04-07,142,British Airways,15000,0,250.0,2026-04-07 14:35:00,2026-04-07 16:45:00,2026-04-07,14:35:00,875,2026-04-07,16:45:00,1005,Tuesday
IST,LON,2026-04-07,234,Turkish Airlines,14700,0,245.0,2026-04-07 11:05:00,2026-04-07 13:10:00,2026-04-07,11:05:00,665,2026-04-07,13:10:00,790,Tuesday
IST,LON,2026-04-07,148,FLYONE,33600,1,560.0,2026-04-07 09:40:00,2026-04-07 17:00:00,2026-04-07,09:40:00,580,2026-04-07,17:00:00,1020,Tuesday
IST,LON,2026-04-07,172,LOT,43800,1,730.0,2026-04-07 07:00:00,2026-04-07 17:10:00,2026-04-07,07:00:00,420,2026-04-07,17:10:00,1030,Tuesday
IST,LON,2026-04-07,172,LOT,61200,1,1020.0,2026-04-07 07:00:00,2026-04-07 22:00:00,2026-04-07,07:00:00,420,2026-04-07,22:00:00,1320,Tuesday
IST,LON,2026-04-07,172,LOT,36300,1,605.0,2026-04-07 13:55:00,2026-04-07 22:00:00,2026-04-07,13:55:00,835,2026-04-07,22:00:00,1320,Tuesday
IST,LON,2026-04-07,172,LOT,23400,1,390.0,2026-04-07 17:30:00,2026-04-07 22:00:00,2026-04-07,17:30:00,1050,2026-04-07,22:00:00,1320,Tuesday
IST,LON,2026-04-07,202,KLM,52200,1,870.0,2026-04-07 06:00:00,2026-04-07 18:30:00,2026-04-07,06:00:00,360,2026-04-07,18:30:00,1110,Tuesday
IST,LON,2026-04-08,139,Wizz Air,14700,0,245.0,2026-04-08 13:50:00,2026-04-08 15:55:00,2026-04-08,13:50:00,830,2026-04-08,15:55:00,955,Wednesday
IST,LON,2026-04-08,196,British Airways,15300,0,255.0,2026-04-08 15:45:00,2026-04-08 18:00:00,2026-04-08,15:45:00,945,2026-04-08,18:00:00,1080,Wednesday
IST,LON,2026-04-08,114,FLYONE,48600,1,810.0,2026-04-08 09:40:00,2026-04-08 21:10:00,2026-04-08,09:40:00,580,2026-04-08,21:10:00,1270,Wednesday
IST,LON,2026-04-08,134,KLM,55500,1,925.0,2026-04-08 06:00:00,2026-04-08 19:25:00,2026-04-08,06:00:00,360,2026-04-08,19:25:00,1165,Wednesday
IST,LON,2026-04-08,140,KLM,20100,1,335.0,2026-04-08 17:20:00,2026-04-08 20:55:00,2026-04-08,17:20:00,1040,2026-04-08,20:55:00,1255,Wednesday
IST,LON,2026-04-08,140,KLM,24300,1,405.0,2026-04-08 06:00:00,2026-04-08 10:45:00,2026-04-08,06:00:00,360,2026-04-08,10:45:00,645,Wednesday
IST,LON,2026-04-08,149,Vueling,43800,1,730.0,2026-04-08 22:20:00,2026-04-09 08:30:00,2026-04-08,22:20:00,1340,2026-04-09,08:30:00,510,Wednesday
IST,LON,2026-04-08,149,Vueling,50100,1,835.0,2026-04-08 22:20:00,2026-04-09 10:15:00,2026-04-08,22:20:00,1340,2026-04-09,10:15:00,615,Wednesday
IST,LON,2026-04-08,149,Vueling,57300,1,955.0,2026-04-08 22:20:00,2026-04-09 12:15:00,2026-04-08,22:20:00,1340,2026-04-09,12:15:00,735,Wednesday
IST,LON,2026-04-08,152,KLM,48900,1,815.0,2026-04-08 06:00:00,2026-04-08 17:35:00,2026-04-08,06:00:00,360,2026-04-08,17:35:00,1055,Wednesday
IST,LON,2026-04-09,157,Wizz Air,14700,0,245.0,2026-04-09 20:15:00,2026-04-09 22:20:00,2026-04-09,20:15:00,1215,2026-04-09,22:20:00,1340,Thursday
IST,LON,2026-04-09,269,British Airways,15000,0,250.0,2026-04-09 13:10:00,2026-04-09 15:20:00,2026-04-09,13:10:00,790,2026-04-09,15:20:00,920,Thursday
IST,LON,2026-04-09,127,KLM,55500,1,925.0,2026-04-09 06:00:00,2026-04-09 19:25:00,2026-04-09,06:00:00,360,2026-04-09,19:25:00,1165,Thursday
IST,LON,2026-04-09,156,KLM,45600,1,760.0,2026-04-09 06:00:00,2026-04-09 16:40:00,2026-04-09,06:00:00,360,2026-04-09,16:40:00,1000,Thursday
IST,LON,2026-04-09,156,KLM,48000,1,800.0,2026-04-09 06:00:00,2026-04-09 17:20:00,2026-04-09,06:00:00,360,2026-04-09,17:20:00,1040,Thursday
IST,LON,2026-04-09,156,Vueling,46800,1,780.0,2026-04-09 21:30:00,2026-04-10 08:30:00,2026-04-09,21:30:00,1290,2026-04-10,08:30:00,510,Thursday
IST,LON,2026-04-09,158,KLM,48900,1,815.0,2026-04-09 06:00:00,2026-04-09 17:35:00,2026-04-09,06:00:00,360,2026-04-09,17:35:00,1055,Thursday
IST,LON,2026-04-09,162,KLM,20100,1,335.0,2026-04-09 17:20:00,2026-04-09 20:55:00,2026-04-09,17:20:00,1040,2026-04-09,20:55:00,1255,Thursday
IST,LON,2026-04-09,162,KLM,24300,1,405.0,2026-04-09 06:00:00,2026-04-09 10:45:00,2026-04-09,06:00:00,360,2026-04-09,10:45:00,645,Thursday
IST,LON,2026-04-09,163,Vueling,53100,1,885.0,2026-04-09 21:30:00,2026-04-10 10:15:00,2026-04-09,21:30:00,1290,2026-04-10,10:15:00,615,Thursday
IST,LON,2026-04-10,209,Wizz Air,14700,0,245.0,2026-04-10 20:15:00,2026-04-10 22:20:00,2026-04-10,20:15:00,1215,2026-04-10,22:20:00,1340,Friday
IST,LON,2026-04-10,214,British Airways,15300,0,255.0,2026-04-10 08:10:00,2026-04-10 10:25:00,2026-04-10,08:10:00,490,2026-04-10,10:25:00,625,Friday
IST,LON,2026-04-10,244,British Airways,15000,0,250.0,2026-04-10 13:20:00,2026-04-10 15:30:00,2026-04-10,13:20:00,800,2026-04-10,15:30:00,930,Friday
IST,LON,2026-04-10,244,British Airways,14400,0,240.0,2026-04-10 20:30:00,2026-04-10 22:30:00,2026-04-10,20:30:00,1230,2026-04-10,22:30:00,1350,Friday
IST,LON,2026-04-10,172,LOT,23400,1,390.0,2026-04-10 17:30:00,2026-04-10 22:00:00,2026-04-10,17:30:00,1050,2026-04-10,22:00:00,1320,Friday
IST,LON,2026-04-10,172,LOT,43800,1,730.0,2026-04-10 07:00:00,2026-04-10 17:10:00,2026-04-10,07:00:00,420,2026-04-10,17:10:00,1030,Friday
IST,LON,2026-04-10,172,LOT,36300,1,605.0,2026-04-10 13:55:00,2026-04-10 22:00:00,2026-04-10,13:55:00,835,2026-04-10,22:00:00,1320,Friday
IST,LON,2026-04-10,177,FLYONE,48600,1,810.0,2026-04-10 09:40:00,2026-04-10 21:10:00,2026-04-10,09:40:00,580,2026-04-10,21:10:00,1270,Friday
IST,LON,2026-04-10,239,KLM,52200,1,870.0,2026-04-10 06:00:00,2026-04-10 18:30:00,2026-04-10,06:00:00,360,2026-04-10,18:30:00,1110,Friday
IST,LON,2026-04-10,239,KLM,56700,1,945.0,2026-04-10 06:00:00,2026-04-10 19:45:00,2026-04-10,06:00:00,360,2026-04-10,19:45:00,1185,Friday
IST,ZRH,2026-03-12,144,Turkish Airlines,10500,0,175.0,2026-03-12 12:45:00,2026-03-12 13:40:00,2026-03-12,12:45:00,765,2026-03-12,13:40:00,820,Thursday
IST,ZRH,2026-03-12,172,Turkish Airlines,10800,0,180.0,2026-03-12 16:10:00,2026-03-12 17:10:00,2026-03-12,16:10:00,970,2026-03-12,17:10:00,1030,Thursday
IST,ZRH,2026-03-12,172,Turkish Airlines,10800,0,180.0,2026-03-12 21:20:00,2026-03-12 22:20:00,2026-03-12,21:20:00,1280,2026-03-12,22:20:00,1340,Thursday
IST,ZRH,2026-03-12,228,Turkish Airlines,11100,0,185.0,2026-03-12 08:40:00,2026-03-12 09:45:00,2026-03-12,08:40:00,520,2026-03-12,09:45:00,585,Thursday
IST,ZRH,2026-03-12,211,KM Malta Airlines,26100,1,435.0,2026-03-12 11:35:00,2026-03-12 16:50:00,2026-03-12,11:35:00,695,2026-03-12,16:50:00,1010,Thursday
IST,ZRH,2026-03-12,224,LOT,61500,1,1025.0,2026-03-12 18:30:00,2026-03-13 09:35:00,2026-03-12,18:30:00,1110,2026-03-13,09:35:00,575,Thursday
IST,ZRH,2026-03-12,250,KLM,23400,1,390.0,2026-03-12 17:55:00,2026-03-12 22:25:00,2026-03-12,17:55:00,1075,2026-03-12,22:25:00,1345,Thursday
IST,ZRH,2026-03-12,288,LOT,31800,1,530.0,2026-03-12 15:00:00,2026-03-12 21:50:00,2026-03-12,15:00:00,900,2026-03-12,21:50:00,1310,Thursday
IST,ZRH,2026-03-12,290,LOT,47700,1,795.0,2026-03-12 07:50:00,2026-03-12 19:05:00,2026-03-12,07:50:00,470,2026-03-12,19:05:00,1145,Thursday
IST,ZRH,2026-03-12,331,Air Serbia,19800,1,330.0,2026-03-12 05:20:00,2026-03-12 08:50:00,2026-03-12,05:20:00,320,2026-03-12,08:50:00,530,Thursday
IST,ZRH,2026-03-13,149,Turkish Airlines,10800,0,180.0,2026-03-13 08:40:00,2026-03-13 09:40:00,2026-03-13,08:40:00,520,2026-03-13,09:40:00,580,Friday
IST,ZRH,2026-03-13,200,Turkish Airlines,10500,0,175.0,2026-03-13 12:45:00,2026-03-13 13:40:00,2026-03-13,12:45:00,765,2026-03-13,13:40:00,820,Friday
IST,ZRH,2026-03-13,200,Turkish Airlines,11100,0,185.0,2026-03-13 16:10:00,2026-03-13 17:15:00,2026-03-13,16:10:00,970,2026-03-13,17:15:00,1035,Friday
IST,ZRH,2026-03-13,200,Turkish Airlines,10800,0,180.0,2026-03-13 21:20:00,2026-03-13 22:20:00,2026-03-13,21:20:00,1280,2026-03-13,22:20:00,1340,Friday
IST,ZRH,2026-03-13,216,KM Malta Airlines,26100,1,435.0,2026-03-13 11:35:00,2026-03-13 16:50:00,2026-03-13,11:35:00,695,2026-03-13,16:50:00,1010,Friday
IST,ZRH,2026-03-13,224,LOT,47700,1,795.0,2026-03-13 07:50:00,2026-03-13 19:05:00,2026-03-13,07:50:00,470,2026-03-13,19:05:00,1145,Friday
IST,ZRH,2026-03-13,224,LOT,61500,1,1025.0,2026-03-13 18:30:00,2026-03-14 09:35:00,2026-03-13,18:30:00,1110,2026-03-14,09:35:00,575,Friday
